"Soup, pea, green, canned, prepared with equal volume water",0.462
"Soup, pea, low sodium, prepared with equal volume water",0.462
"Soup, pea, split with ham, canned, chunky, ready-to-serve",1.05
"Soup, pea, split with ham, canned, condensed",1.098
"Soup, pea, split with ham, canned, prepared with equal volume water",0.583
"Soup, ramen noodle, any flavor, dry",5.401
"Soup, ramen noodle, beef flavor, dry",5.139
"Soup, ramen noodle, chicken flavor, dry",5.536
"Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium",4.906
"Soup, shark fin, restaurant-prepared",0.493
"Soup, stock, beef, home-prepared",0.872
"Soup, stock, chicken, home-prepared",1.584
"Soup, stock, fish, home-prepared",1.186
"Soup, SWANSON, beef broth, lower sodium",0.5
"Soup, SWANSON, vegetable broth",0.11
"Soup, tomato beef with noodle, canned, condensed",1.49
"Soup, tomato beef with noodle, canned, prepared with equal volume water",0.745
"Soup, tomato bisque, canned, condensed",0.894
"Soup, tomato bisque, canned, prepared with equal volume milk",0.499
"Soup, tomato bisque, canned, prepared with equal volume water",0.465
"Soup, tomato rice, canned, condensed",0.822
"Soup, tomato rice, canned, prepared with equal volume water",0.411
"Soup, tomato, canned, condensed",0.858
"Soup, tomato, canned, condensed, reduced sodium",1.032
"Soup, tomato, canned, prepared with equal volume low fat (2%) milk",0.461
"Soup, tomato, canned, prepared with equal volume water, commercial",0.42
"Soup, tomato, dry, mix, prepared with water",0.926
"Soup, tomato, low sodium, with water",0.505
"Soup, turkey noodle, canned, prepared with equal volume water",0.572
"Soup, turkey vegetable, canned, prepared with equal volume water",0.417
"Soup, turkey, chunky, canned, ready-to-serve",1.52
"Soup, vegetable beef, canned, condensed",0.823
"Soup, vegetable beef, canned, prepared with equal volume water",0.412
"Soup, vegetable broth, ready to serve",0.11
"Soup, vegetable chicken, canned, prepared with water, low sodium",1.37
"Soup, vegetable soup, condensed, low sodium, prepared with equal volume water",0.77
"Soup, vegetable with beef broth, canned, condensed",0.789
"Soup, vegetable with beef broth, canned, prepared with equal volume water",0.395
"Soup, vegetable, canned, low sodium, condensed",1.54
"Soup, vegetarian vegetable, canned, condensed",0.747
"Soup, vegetarian vegetable, canned, prepared with equal volume water",0.374
"Soup, wonton, Chinese restaurant",0.58
"Sour cream, fat free",0.07
"Sour cream, light",0.07
"Sour cream, reduced fat",0.07
"Sour dressing, non-butterfat, cultured, filled cream-type",0.074
"Soursop, raw",0.9
"Soy flour, defatted",2.612
"Soy flour, full-fat, raw",4.32
"Soy flour, full-fat, roasted",3.286
"Soy flour, low-fat",2.95
"Soy meal, defatted, raw",2.587
"Soy protein concentrate, produced by acid wash",0.716
"Soy protein concentrate, produced by alcohol extraction",0.716
Soy protein isolate,1.438
"Soy protein isolate, potassium type",1.438
Soy sauce made from hydrolyzed vegetable protein,2.828
Soy sauce made from soy (tamari),3.951
Soy sauce made from soy and wheat (shoyu),2.196
"Soy sauce made from soy and wheat (shoyu), low sodium",1.14
"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",0.453
"Soybean, curd cheese",0.5
"Soybeans, green, cooked, boiled, drained, with salt",1.25
"Soybeans, green, cooked, boiled, drained, without salt",1.25
"Soybeans, green, raw",1.65
"Soybeans, mature cooked, boiled, without salt",0.399
"Soybeans, mature seeds, cooked, boiled, with salt",0.399
"Soybeans, mature seeds, dry roasted",1.056
"Soybeans, mature seeds, raw",1.623
"Soybeans, mature seeds, roasted, no salt added",1.41
"Soybeans, mature seeds, roasted, salted",1.41
"Soybeans, mature seeds, sprouted, cooked, steamed",1.092
"Soybeans, mature seeds, sprouted, cooked, steamed, with salt",1.092
"Soybeans, mature seeds, sprouted, raw",1.148
"Soymilk (All flavors), enhanced",3.292
"Soymilk (all flavors), nonfat, with added calcium, vitamins A and D",0.323
"Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",0.165
"Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D",0.512
"Soymilk, chocolate, nonfat, with added calcium, vitamins A and D",0.512
"Soymilk, chocolate, unfortified",0.513
"Soymilk, chocolate, with added calcium, vitamins A and D",0.513
"Soymilk, original and vanilla, light, with added calcium, vitamins A and D",0.222
"Soymilk, original and vanilla, unfortified",0.513
"Soymilk, original and vanilla, with added calcium, vitamins A and D",0.425
"Spaghetti with meat sauce, frozen entree",0.177
"Spaghetti, protein-fortified, cooked, enriched (n x 6.25)",1.837
"Spaghetti, protein-fortified, dry, enriched (n x 6.25)",7.654
"Spaghetti, spinach, cooked",1.53
"Spaghetti, spinach, dry",4.55
"Spaghetti, with meatballs in tomato sauce, canned",2.017
"Spanish rice mix, dry mix, prepared (with canola/vegetable oil blend or diced tomatoes and margarine)",2.447
"Spanish rice mix, dry mix, unprepared",7.179
"Spearmint, dried",6.561
"Spearmint, fresh",0.948
"Spelt, cooked",2.57
"Spelt, uncooked",6.843
"Spices, allspice, ground",2.86
"Spices, anise seed",3.06
"Spices, basil, dried",4.9
"Spices, bay leaf",2.005
"Spices, caraway seed",3.606
"Spices, cardamom",1.102
"Spices, celery seed",3.06
"Spices, chervil, dried",5.4
"Spices, chili powder",11.6
"Spices, cinnamon, ground",1.332
"Spices, cloves, ground",1.56
"Spices, coriander leaf, dried",10.707
"Spices, coriander seed",2.13
"Spices, cumin seed",4.579
"Spices, curry powder",3.26
"Spices, dill seed",2.807
"Spices, dill weed, dried",2.807
"Spices, fennel seed",6.05
"Spices, fenugreek seed",1.64
"Spices, garlic powder",0.796
"Spices, ginger, ground",9.62
"Spices, mace, ground",1.35
"Spices, marjoram, dried",4.12
"Spices, mustard seed, ground",4.733
"Spices, nutmeg, ground",1.299
"Spices, onion powder",0.321
"Spices, oregano, dried",4.64
"Spices, paprika",10.06
"Spices, parsley, dried",9.943
"Spices, pepper, black",1.143
"Spices, pepper, red or cayenne",8.701
"Spices, pepper, white",0.212
"Spices, poppy seed",0.896
"Spices, poultry seasoning",2.97
"Spices, pumpkin pie spice",2.243
"Spices, rosemary, dried",1
"Spices, saffron",1.46
"Spices, sage, ground",5.72
"Spices, savory, ground",4.08
"Spices, tarragon, dried",8.95
"Spices, thyme, dried",4.94
"Spices, turmeric, ground",1.35
Spinach souffle,0.479
"Spinach, canned, no salt added, solids and liquids",0.271
"Spinach, canned, regular pack, drained solids",0.388
"Spinach, canned, regular pack, solids and liquids",0.271
"Spinach, cooked, boiled, drained, with salt",0.49
"Spinach, cooked, boiled, drained, without salt",0.49
"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",0.439
"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",0.439
"Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)",0.507
"Spinach, raw",0.724
"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",0.457
"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",0.695
"Squab, (pigeon), light meat without skin, raw",7.322
"Squab, (pigeon), meat and skin, raw",6.046
"Squab, (pigeon), meat only, raw",6.86
"Squash, Indian, cooked, boiled (Navajo)",0.102
"Squash, summer, all varieties, cooked, boiled, drained, with salt",0.513
"Squash, summer, all varieties, cooked, boiled, drained, without salt",0.513
"Squash, summer, all varieties, raw",0.487
"Squash, summer, crookneck and straightneck, canned, drained, solid, without salt",0.418
"Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt",0.507
"Squash, summer, crookneck and straightneck, cooked, boiled, drained, without salt",0.507
"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt",0.44
"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",0.44
"Squash, summer, crookneck and straightneck, frozen, unprepared",0.4
"Squash, summer, crookneck and straightneck, raw",0.448
"Squash, summer, scallop, cooked, boiled, drained, with salt",0.464
"Squash, summer, scallop, cooked, boiled, drained, without salt",0.464
"Squash, summer, scallop, raw",0.6
"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt",0.51
"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",0.51
"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",0.386
"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",0.386
"Squash, summer, zucchini, includes skin, frozen, unprepared",0.433
"Squash, summer, zucchini, includes skin, raw",0.451
"Squash, summer, zucchini, italian style, canned",0.528
"Squash, winter, acorn, cooked, baked, with salt",0.881
"Squash, winter, acorn, cooked, baked, without salt",0.881
"Squash, winter, acorn, cooked, boiled, mashed, with salt",0.531
"Squash, winter, acorn, cooked, boiled, mashed, without salt",0.531
"Squash, winter, acorn, raw",0.7
"Squash, winter, all varieties, cooked, baked, with salt",0.495
"Squash, winter, all varieties, cooked, baked, without salt",0.495
"Squash, winter, all varieties, raw",0.5
"Squash, winter, butternut, cooked, baked, with salt",0.969
"Squash, winter, butternut, cooked, baked, without salt",0.969
"Squash, winter, butternut, frozen, cooked, boiled, with salt",0.464
"Squash, winter, butternut, frozen, cooked, boiled, without salt",0.464
"Squash, winter, butternut, frozen, unprepared",0.74
"Squash, winter, butternut, raw",1.2
"Squash, winter, hubbard, baked, with salt",0.558
"Squash, winter, hubbard, baked, without salt",0.558
"Squash, winter, hubbard, cooked, boiled, mashed, with salt",0.334
"Squash, winter, hubbard, cooked, boiled, mashed, without salt",0.334
"Squash, winter, hubbard, raw",0.5
"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",0.81
"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",0.81
"Squash, winter, spaghetti, raw",0.95
"Squash, zucchini, baby, raw",0.705
"Stew, dumpling with mutton (Navajo)",2.005
"Stew, hominy with mutton (Navajo)",1.5
"Stew, mutton, corn, squash (Navajo)",2
"Stew, pinto bean and hominy, badufsuki (Hopi)",0.097
"Stinging Nettles, blanched (Northern Plains Indians)",0.388
"Strawberries, canned, heavy syrup pack, solids and liquids",0.057
"Strawberries, frozen, sweetened, sliced",0.401
"Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",0.462
"Strawberries, raw",0.386
"Strawberry-flavor beverage mix, powder",0.073
"Strudel, apple",0.33
"SUBWAY, B.L.T. sub on white bread with bacon, lettuce and tomato",4.85
"SUBWAY, black forest ham sub on white bread with lettuce and tomato",4.18
"SUBWAY, cold cut sub on white bread with lettuce and tomato",4.323
"SUBWAY, meatball marinara sub on white bread (no toppings)",3.547
"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato",5.21
"SUBWAY, roast beef sub on white bread with lettuce and tomato",4.183
"SUBWAY, steak  &  cheese sub on white bread with American cheese, lettuce and tomato",3.583
"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato",4.507
"SUBWAY, sweet onion chicken teriyaki sub on white bread with lettuce, tomato and sweet onion sauce",5.063
"SUBWAY, tuna sub on white bread with lettuce and tomato",7.727
"SUBWAY, turkey breast sub on white bread with lettuce and tomato",4.617
"Succotash, (corn and limas), canned, with cream style corn",0.607
"Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids",0.64
"Succotash, (corn and limas), cooked, boiled, drained, with salt",1.327
"Succotash, (corn and limas), cooked, boiled, drained, without salt",1.327
"Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt",1.306
"Succotash, (corn and limas), frozen, cooked, boiled, drained, without salt",1.306
"Succotash, (corn and limas), frozen, unprepared",1.375
"Sugar-apples, (sweetsop), raw",0.883
"Sugars, brown",0.11
"Sugars, maple",0.04
"Sweet potato leaves, cooked, steamed, with salt",1.003
"Sweet potato leaves, cooked, steamed, without salt",1.003
"Sweet potato leaves, raw",1.13
"Sweet potato, canned, mashed",0.955
"Sweet potato, canned, syrup pack, drained solids",0.34
"Sweet potato, canned, syrup pack, solids and liquids",0.456
"Sweet potato, canned, vacuum pack",0.741
"Sweet potato, cooked, baked in skin, flesh, with salt",1.487
"Sweet potato, cooked, baked in skin, flesh, without salt",1.487
"Sweet potato, cooked, boiled, without skin",0.538
"Sweet potato, cooked, boiled, without skin, with salt",0.538
"Sweet potato, cooked, candied, home-prepared",0.406
"Sweet potato, frozen, cooked, baked, with salt",0.555
"Sweet potato, frozen, cooked, baked, without salt",0.555
"Sweet potato, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",0.597
"Sweet potato, raw, unprepared (Includes foods for USDA's Food Distribution Program)",0.557
"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",0.697
"Sweet rolls, cheese",0.83
"Sweet rolls, cinnamon, commercially prepared with raisins",2.384
"Sweet rolls, cinnamon, refrigerated dough with frosting",3.703
"Sweet rolls, cinnamon, refrigerated dough with frosting, baked",3.622
"Sweetener, syrup, agave",0.689
"Sweeteners, for baking, brown, contains sugar and sucralose",0.08
"Swisswurst, pork and beef, with swiss cheese, smoked",2.9
"Syrup, Cane",0.1
"Syrup, maple, Canadian",0.081
"Syrup, NESTLE, chocolate",0.173
"Syrups, chocolate, fudge-type",0.25
"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",0.178
"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",0.371
"Syrups, corn, dark",0.02
"Syrups, malt",8.12
"Syrups, maple",0.081
"Syrups, sorghum",0.1
"Syrups, table blends, corn, refiner, and sugar",0.02
"Syrups, table blends, pancake, reduced-calorie",0.004
"Syrups, table blends, pancake, with 2% maple",0.003
"Syrups, table blends, pancake, with 2% maple, with added potassium",0.02
"Syrups, table blends, pancake, with butter",0.02
"T.G.I. FRIDAY'S, chicken fingers",8.387
"T.G.I. FRIDAY'S, chicken fingers, from kids' menu",7.983
"T.G.I. FRIDAY'S, classic sirloin steak (10 oz)",5.743
"T.G.I. FRIDAY'S, french fries",2.797
"T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded",0.76
"T.G.I. FRIDAY'S, fried mozzarella",0.703
"T.G.I. FRIDAY'S, macaroni  &  cheese, from kid's menu",0.617
"TACO BELL, Bean Burrito",2.02
"TACO BELL, BURRITO SUPREME with beef",2.09
"TACO BELL, BURRITO SUPREME with chicken",3.9
"TACO BELL, BURRITO SUPREME with steak",2.25
"TACO BELL, Nachos",0.63
"TACO BELL, Nachos Supreme",1.01
"TACO BELL, Original Taco with beef, cheese and lettuce",1.65
"TACO BELL, Soft Taco with beef, cheese and lettuce",2.88
"TACO BELL, Soft Taco with chicken, cheese and lettuce",5.17
"TACO BELL, Soft Taco with steak",2.975
"TACO BELL, Taco Salad",1.505
"Taco shells, baked",1.867
"Taco shells, baked, without added salt",1.35
Tamales (Navajo),1.59
"Tamales, masa and pork filling (Hopi)",2.823
"Tamarind nectar, canned",0.07
"Tamarinds, raw",1.938
"Tangerine juice, raw",0.1
"Tangerines, (mandarin oranges), canned, juice pack",0.445
"Tangerines, (mandarin oranges), canned, juice pack, drained",0.445
"Tangerines, (mandarin oranges), canned, light syrup pack",0.445
"Tangerines, (mandarin oranges), raw",0.376
"Taquitos, frozen, beef and cheese, oven-heated",3.537
"Taquitos, frozen, chicken and cheese, oven-heated",3.85
"Taro leaves, cooked, steamed, without salt",1.267
"Taro leaves, raw",1.513
"Taro shoots, cooked, without salt",0.81
"Taro shoots, raw",0.8
"Taro, cooked, with salt",0.51
"Taro, cooked, without salt",0.51
"Taro, leaves, cooked, steamed, with salt",1.267
"Taro, raw",0.6
"Taro, shoots, cooked, with salt",0.81
"Taro, tahitian, cooked, with salt",0.48
"Taro, tahitian, cooked, without salt",0.48
"Taro, tahitian, raw",0.995
"Tart, breakfast, low fat",3.8
"Teff, cooked",0.909
"Teff, uncooked",3.363
